gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
IFIT3,386.343684519019,4.86957674034855,0.185290103124045,26.2074317416556,2.18654946457276e-151,1.24961301900333e-147
ISG20,703.653839871408,4.29027124964071,0.198834862555929,21.5576548282717,4.48779321072931e-103,1.2823869099659e-99
CXCL11,256.377509083933,7.49096575622511,0.362438659661173,19.7607390532057,6.48483235660674e-87,1.23536056393358e-83
NT5C3A,56.7436192528194,4.35945070257545,0.234494260834304,18.3418545028015,3.83489122167377e-75,5.47910083296639e-72
APOBEC3A_ENSG00000128383,562.964380975027,4.28320405508832,0.236563241856445,18.0858195233558,4.12194097830136e-73,4.71137853819845e-70
OAS1,172.876919012009,2.61608668575663,0.144880821963484,18.0448047812956,8.66701929763027e-73,8.25533588099284e-70
MYL12A,272.5320881917,1.53993007599717,0.0863616932947434,17.8292001579213,4.19377830276709e-71,3.42392042861627e-68
PLSCR1,185.647758833831,2.29893437865422,0.131186594012128,17.5168405749993,1.06582321724009e-68,7.61397460815892e-66
DYNLT1,190.343329651348,2.36932621110732,0.138002734751166,17.160591901457,5.23771116474131e-66,2.99335193064966e-63
DDX58,56.3556165977973,4.01266710899401,0.23160036466562,17.1643233615145,4.91173681336167e-66,2.99335193064966e-63
SSB,77.6871062897233,2.59516418900359,0.151576305501107,17.0953558458948,1.60712067671942e-65,8.34972242495588e-63
OASL,132.48313516045,4.32743814523377,0.255155228412963,16.8751528112189,6.85473611337415e-64,3.26456807399444e-61
IRF7,202.995853139228,3.16374366465068,0.187686433145765,16.8394255122895,1.25448467478316e-63,5.51490762798904e-61
UBE2L6,165.932718691977,1.99371298765689,0.118511838028619,16.8172000278334,1.82586496374205e-63,7.453441619847e-61
HERC5,46.1425806510593,4.15822825697099,0.244502519013476,16.7759130809947,3.66186764217557e-63,1.39517157166889e-60
IFIT2,249.996519855342,5.16516831678708,0.313095284155703,16.4011451714056,1.8766683056179e-60,6.70322460412894e-58
LY6E,347.907411665454,3.82372830723961,0.236942230780111,16.1175664063602,1.92023532016434e-58,6.45537932631719e-56
IFITM2,210.668321434441,2.37300134766859,0.147358601641819,16.096368096118,2.70525010996026e-58,8.58916909912383e-56
ISG15,3156.07271523253,5.85578374089564,0.365539260521617,16.0051874553469,1.17558628287381e-57,3.53603979295989e-55
IFI6,276.87515901118,3.92121304157212,0.248043045812204,15.7825912136678,4.10004743074564e-56,1.17158855333557e-53
TNFSF10,535.163892169472,3.80490927382328,0.24155331801992,15.7384300863014,8.24642978457916e-56,2.24420696280333e-53
SAMD9,51.2978321929446,2.93615520290403,0.186273549082221,15.7079506014484,1.334228381607e-55,3.46596145494728e-53
SAMD9L,73.7187537991493,2.95715722398575,0.189655188596081,15.5551019101615,1.46921204229593e-54,3.65067253118314e-52
SOCS1,41.9350918407078,4.19970776703149,0.268439310625193,15.4070793382224,1.46693529437578e-53,3.49313966973232e-51
MX1,172.052847687005,4.50192950643028,0.29547513736867,15.1632385439714,6.19383826542666e-52,1.41591142747653e-49
IFI35,86.9134749739424,2.75297775459354,0.181663798406007,15.1314738313578,1.00420928101265e-51,2.20732924653357e-49
CCL2,447.729877684754,4.04623942171974,0.267533444626918,15.1105070147897,1.3807325766776e-51,2.92255062063426e-49
TMSB10,566.25796385779,1.67698239635387,0.111252473866419,15.0724840173189,2.45698736765345e-51,5.01488671647837e-49
HSPA1A_ENSG00000204389,110.608522093245,2.68772546887703,0.185626896054057,14.4649925945342,2.01626687799391e-47,3.97343627852937e-45
EPSTI1,94.6153654117747,2.69194461717137,0.186215118232848,14.4352449898428,3.10540307707302e-47,5.91579286182411e-45
IFITM3,600.962631342572,3.61881660138806,0.255366429199038,14.1619703426213,1.57514964770246e-45,2.90386459245792e-43
IFIH1,37.3111268795268,3.29293512795756,0.232683817409688,14.0548838676723,7.18997628558045e-45,1.28408482725288e-42
HES4,45.8388347639977,4.69360255812764,0.328136442516951,13.9937670767788,1.70154938524592e-44,2.94677416263043e-42
MX2,48.40832528196,4.23963057935312,0.299093493848771,13.9897992541003,1.79919062356651e-44,3.02422776873017e-42
RBCK1,48.7254546987648,2.27207968003304,0.163391779386859,13.8819492407186,8.14971103030527e-44,1.33073138680556e-41
IL4I1,71.3053633657344,3.20789664812543,0.231239127535703,13.8292746946786,1.69723170716574e-43,2.69435533512561e-41
RABGAP1L,50.635726529925,3.65155450755028,0.262381017224447,13.8205153552801,1.91692548497975e-43,2.96087274234035e-41
BST2,176.588108981841,2.00372747224901,0.146999316254024,13.6261820288848,2.79842277511168e-42,4.20868056835876e-40
SPATS2L,27.7927636571059,3.66595168197359,0.267498021153778,13.5122597246272,1.32394332856498e-41,1.94008618532022e-39
PSMA4,133.904500833183,1.783271396874,0.131984114809782,13.5074035111954,1.41421824546396e-41,2.02056431820664e-39
IFI16,43.1203616512692,2.66313427619846,0.196911363822604,13.4840497514424,1.94150765890019e-41,2.70627226112551e-39
RTCB,35.6361060756039,2.85442212072975,0.21156316076043,13.4302608139793,4.01993198513445e-41,5.46997887977223e-39
GBP1,258.269236850857,2.06413149506788,0.155726695521745,13.2517805145697,4.40623892027689e-40,5.85619893706569e-38
CD69,32.2247932394225,2.94263513673475,0.226873737013909,12.8975307899794,4.64751320493593e-38,6.0364859014111e-36
IDO1,167.263912315546,5.70724071497269,0.440133710499992,12.7898718702593,1.86781594119808e-37,2.37212624532156e-35
ARHGDIB,70.1708750559717,-1.87660168269988,0.147322575854917,-12.7302922867042,4.01333968629236e-37,4.98613832764366e-35
TMEM123,49.7237558952158,2.2332762624148,0.175324858277334,12.7173431136372,4.73694381080366e-37,5.75992210186019e-35
OAS2,24.700954400054,3.65589786325038,0.283475028108782,12.6904814283236,6.67740655652855e-37,7.95028718136681e-35
IFIT1,397.255513625454,6.11451899648147,0.484932225754378,12.4857914400527,8.9251391474172e-36,1.04096265770386e-33
EIF2AK2,35.0643692341463,3.02237800524625,0.240844284526748,12.4806127566531,9.5250784835613e-36,1.08871647067106e-33
CMPK2,29.0789750926159,4.56153749679709,0.357434502421785,12.3644073849256,4.07203333953361e-35,4.56307265400678e-33
SP110,41.9468117803624,2.21129766595237,0.184236885487237,11.9809343307335,4.47254327000747e-33,4.91549707463321e-31
HSP90AA1,172.301168035049,1.33951278316104,0.112371910432414,11.9188547552077,9.43971941559405e-33,1.01788672566264e-30
DRAP1,97.1726748198668,1.45486283760993,0.125410767440691,11.5973465642293,4.25053513809147e-31,4.49848302114681e-29
NMI,73.957099088204,2.12792973710257,0.185946607054418,11.4323830380058,2.88092231343424e-30,2.99354018568667e-28
MT2A,187.745767195854,3.15550198971341,0.277341010811722,11.3644278502293,6.28750716187106e-30,6.41662561251663e-28
OAS3,19.1706369255407,3.58483602943339,0.311775216289663,11.2794566102086,1.65766720628809e-29,1.66202948840991e-27
CFLAR,54.4886833109349,2.26118277392026,0.200384516539297,11.2693934378423,1.8584575028211e-29,1.83122148769355e-27
VAMP5,95.6610898519474,2.8765039827451,0.257010621139336,11.1713329052723,5.63291783843766e-29,5.45629244858835e-27
TNFSF13B,152.846637570417,2.47532826424411,0.222402918045664,11.1216250834673,9.84619635652187e-29,9.37850202958708e-27
PSMA2_ENSG00000106588,74.0018602079569,1.46794468214536,0.132123559139526,11.1065826522016,1.16534321920326e-28,1.09179286848305e-26
SERPING1,26.2940843369312,3.62717664300706,0.323516077277366,11.0593161490753,1.97598289451013e-28,1.82141003905249e-26
GMPR,20.6065253768869,5.07738468353742,0.430571845897803,11.0036875814278,3.66818004720506e-28,3.32756332853602e-26
DEFB1,32.3001482827046,6.0261168342519,0.497686138246315,10.9954378202207,4.01958031683015e-28,3.58935961104442e-26
GBP4,79.2610322611498,2.06326269927438,0.190085666416491,10.8453422704421,2.09848923604953e-27,1.84505630523432e-25
B2M,6201.86901435125,0.470864324469718,0.0439264367326042,10.7193770953923,8.25574485795218e-27,7.14872452472677e-25
WARS,129.372758858802,2.12332051998467,0.200027517925718,10.6092800889619,2.69819964866608e-26,2.30152402867562e-24
ENO1,71.8173303945263,-1.392850157838,0.131422791225965,-10.5954670167755,3.12775883844492e-26,2.62869731789893e-24
PARP14,36.6405363039912,2.14134880393713,0.202240075273557,10.569068773823,4.14590827964642e-26,3.43389359683758e-24
IFI44L,51.9932002959762,3.7356474225899,0.350972587027836,10.5607400927216,4.53075419322124e-26,3.69903717346562e-24
NAPA,38.2074494353653,1.80170422838746,0.172187088865213,10.4510315801963,1.44940033781531e-25,1.166665201495e-23
