gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NOC2L,6.23765564869124,-1.08916555350487,0.37072902862723,9.14569509110663,0.00249303914126702,0.00759688130480564
HES4,167.680314582797,6.74304581700706,0.480320720343036,156.882924311722,5.42915913841349e-36,1.75115991455054e-34
ISG15,18487.1658852224,7.13276024635851,0.437954169961448,155.662402443675,1.003322287053e-35,3.20594289666749e-34
TNFRSF18,2.97349817986494,-0.351750697249413,0.467077535224839,0.637372236746401,0.424663953181784,0.53954888737589
TNFRSF4,5.59737050985761,0.856661434962113,0.442216795464359,3.7306037585309,0.0534240795336486,0.10479456564862
SDF4,26.6192612378672,-0.636515303659842,0.202831535225325,9.87812433593089,0.00167255349428475,0.0053046942457881
UBE2J2,24.1151145122947,-0.742397406499055,0.197332294655202,14.512300317251,0.000139247362517524,0.000550707614167049
PUSL1,4.27450203370505,-2.41979281066131,0.540627564634332,24.9698504008323,5.82338587167797e-07,3.42687715925421e-06
CPSF3L,10.9898133304194,-0.578511358553116,0.281667155143401,4.32627625306317,0.0375282614198112,0.0782134262690245
GLTPD1,3.97129030024257,-0.484789335640028,0.425642781677738,1.61686064420449,0.203530082129722,0.310309632464445
AURKAIP1,105.684461122504,-0.4972153413106,0.0983148713559864,26.1304510225042,3.191115355997e-07,1.91915978929705e-06
CCNL2,10.3883212481873,-0.487854000827662,0.258366323761443,3.78096582594807,0.0518387301590703,0.102124239938843
RP4-758J18.2,3.87086562108355,-0.0740297456116129,0.459068249175161,0.0698498478359113,0.791555526907325,0.829017719864036
MRPL20,48.1976516990945,-0.789439920244901,0.148758888214116,28.5574652976019,9.09584604268775e-08,5.87321956939554e-07
SSU72,67.2548690541277,-0.946722795041694,0.136153075896074,49.2426994285694,2.26173522216387e-12,2.28783216703499e-11
MIB2,3.47297892214698,-0.666422069237506,0.490878811706293,1.87630495294886,0.170754708902318,0.27008206390642
CDK11A,11.5933150694546,-0.253693729204355,0.257670539434837,1.20204269327587,0.272913791653144,0.389681459036166
NADK,66.3191928156285,3.61520794988356,0.178703153098654,517.043245102494,1.86134366638643e-114,6.36393399537522e-112
GNB1,53.7911450290213,0.520840473905838,0.143176270002526,13.2778670424509,0.000268557867441964,0.00100679753156148
C1orf86,26.9198582486557,-0.740268440280272,0.221097600600623,11.2483322959639,0.000796945878167317,0.00274534806796379
SKI,8.054734344444,-1.99100814709212,0.389872549681948,28.5962849717003,8.91530651112586e-08,5.767536984208e-07
RER1,120.506613177417,0.0410999698206411,0.121474470562421,0.114542547460047,0.73503061774074,0.78767267890788
PANK4,3.11404462115643,-0.0535717915626576,0.499944869948488,0.0417388481610459,0.838118385026898,0.862590836365733
RP3-395M20.12,2.39676778123325,1.09080376775497,0.540531723651472,4.31734432621053,0.03772575536234,0.0784815075046184
TNFRSF14,33.4181403688089,0.597855300696635,0.158992546127353,14.173380787976,0.000166712409725284,0.000648083830415855
WRAP73,4.46716958303077,0.0514058603216836,0.420403933184141,0.0353347717566521,0.850895892096827,0.872327752647392
LRRC47,3.61371072067453,-1.08655686151883,0.486656931716531,5.21134025313907,0.0224400298775097,0.0510462156694648
CEP104,4.22848719897212,-0.277123631136727,0.421162441405067,0.667666759840742,0.413866265320102,0.529569147129278
C1orf174,10.1921598073226,0.866550780827713,0.271539211543505,10.4082307100152,0.00125454885255173,0.00409479954832876
KCNAB2,6.10097501567446,-1.93669575122271,0.40424172150363,26.3582332341668,2.83607383596166e-07,1.71165691882664e-06
RPL22,88.9423381476087,-0.618451235809503,0.154871157998949,16.0639643858948,6.12383417710823e-05,0.000258645942576072
ICMT,1.3491295414514,-1.32514480827843,0.801883441406457,2.89389733799805,0.0889155956293546,0.159246946808153
TNFRSF25,2.64956236948745,0.124585642337076,0.523911899262751,0.0570771553508678,0.811176722635783,0.842483839472169
NOL9,1.42671202585975,-0.902155930191176,0.732639662383964,1.55436354819129,0.212492417340759,0.320331382225773
ZBTB48,3.37570774844893,-1.07060340366666,0.475562295262676,5.61317643416155,0.0178259210483073,0.0422069418726888
THAP3,6.02862818941542,0.923379148248312,0.363801721984482,6.48269384351345,0.0108929771014846,0.027516134990747
CAMTA1,72.5193908422075,0.515731381496864,0.137201948808702,14.2534933023499,0.000159763994151072,0.000623553762559949
VAMP3,29.4323760989265,0.242572182969395,0.173766291885017,2.02761539559079,0.154462797235513,0.249225249527239
TNFRSF9,4.86725395814137,-0.675002424631495,0.42438887382732,2.75385800817732,0.0970200698096885,0.171360298421089
PARK7,98.6313822609906,-1.60388205594154,0.13672935080972,140.298243241524,2.29084295792099e-32,6.44641322891512e-31
RERE,7.75471022490104,2.30562951422844,0.354388697420866,48.876001368174,2.72666663611336e-12,2.74594204090474e-11
ENO1,259.536723774068,-1.30637843195371,0.105659519666842,151.114752018214,9.89252796490228e-35,3.04707685693702e-33
CA6,0.488721241008884,2.06529546098397,1.13279279125907,4.07219488120662,0.0435945933022022,NA
GPR157,1.16541031879204,0.324968160931701,0.802503962052106,0.329591299172094,0.565899845079457,0.658761831481406
SPSB1,12.2935366599476,2.9043761857523,0.33677548154874,89.5234704899357,3.03022137838599e-21,5.16724533301831e-20
SLC25A33,11.9879568378858,-1.23935058295552,0.271582611771297,21.9670430232319,2.77372760996929e-06,1.46368947919324e-05
PIK3CD,2.99587130631688,-0.505755328171441,0.516281588805337,0.977178259550826,0.322896442717614,0.439134024523278
CLSTN1,5.85218040159012,-0.878921904249469,0.379090041155709,5.5048913162907,0.0189633586709687,0.0444046333331434
CTNNBIP1,15.1482547185686,-1.07925648005122,0.265994732319502,16.926117953775,3.88631672629361e-05,0.00016915743968425
LZIC,17.0371842435589,0.0983689826896949,0.227715671236821,0.187953586639296,0.664625315127887,0.735508642959134
UBE4B,5.75333011113058,-0.655199259401404,0.35002023424299,3.71089665025383,0.0540583436654502,0.105856516032173
KIF1B,8.51574474865452,0.788669172038627,0.301289746390964,7.02059593997083,0.00805774084618645,0.0212081724042429
PGD,76.6956069659537,-0.759305891418918,0.179303090762459,17.9140056669809,2.31114055524139e-05,0.000105076988808116
APITD1,2.64876219417456,-0.786474068379989,0.514427901275675,2.48488051911566,0.114945077144597,0.196057480048578
DFFA,5.58785548609716,-1.20254281050818,0.399098519856385,9.43453702722047,0.00212936837858269,0.00659747212177092
PEX14,2.19883786122075,0.175137072103489,0.646895283101285,0.332886135115793,0.56396454894623,0.657593798168653
TARDBP,14.8019480106703,-0.378688461211475,0.226948108983147,2.86937389157882,0.0902799852502408,0.161352467104325
SRM,4.2963132555363,-0.65242873957149,0.444888532311874,2.20865044405025,0.137238682378362,0.226293250567456
EXOSC10,2.5813044356549,0.434272700808744,0.575095910914223,0.602266324025528,0.437714624954261,0.550504433591547
UBIAD1,3.5617637757734,-0.694411423365993,0.44295687601634,2.58061718770659,0.108179474480237,0.187416074612582
FBXO6,68.6973060127772,2.91596085342179,0.181742544725423,269.355008846458,1.56849404473288e-60,1.15326476106274e-58
MAD2L2,27.7401156728857,-0.639500050635343,0.196532152591208,10.6484068467094,0.00110165761811277,0.0036586375874964
AGTRAP,73.4290074478039,0.14692196851263,0.15034742481092,0.963874500265291,0.326212626927945,0.441973834541963
MTHFR,5.07458237384849,0.117769963976052,0.357584936102345,0.110827646940493,0.739203831942457,0.791029077124025
KIAA2013,6.05083591936156,-0.849813981343328,0.342905919199307,6.40748830506288,0.0113640053908041,0.0285792824061487
MIIP,15.7352634948293,1.32868728810782,0.256594043164116,27.6213753390609,1.47539301820489e-07,9.24723873371681e-07
TNFRSF1B,66.858906648892,-0.45967581429453,0.159755073940216,8.2243572428907,0.00413318417011025,0.0118985844437791
PDPN,3.37270654176327,-4.76134043327078,0.975031459250062,25.1012757188552,5.43968593343448e-07,3.20660107007112e-06
PRDM2,7.50285889695076,-0.68650240497927,0.35115848768046,4.05279016728453,0.0440984010378721,0.0897989476762863
TMEM51,24.7213495529417,-0.392844192531573,0.208178160054278,3.79281663622315,0.0514729629093802,0.101667279137591
EFHD2,63.4874724443535,-0.189523053080542,0.142156325065378,1.79388609305944,0.180453397316125,0.282237038162777
CASP9,1.74703130250059,-0.950435304615399,0.655378645443471,2.23104350752464,0.135262467769276,0.223681923725831
DDI2,1.64651662823498,-0.405316845188599,0.707778299252146,0.572389217207068,0.449311064077518,0.560592035004254
PLEKHM2,10.6165174775918,0.269393422906581,0.281792533227164,0.968560339274376,0.325039488732099,0.440998253248183
RP11-169K16.9,6.56493848204331,-0.338556421329227,0.331095804835484,1.05685224003348,0.303934215493116,0.421220544293053
SPEN,9.07737107252777,-1.08578341993066,0.312387065849477,12.5649564920522,0.000393047895306811,0.00143725214337325
ZBTB17,5.54559838694056,-0.867839381764919,0.379929915127087,5.38020563588694,0.0203664773403523,0.0471928065243406
FBXO42,2.88364748621431,-0.212509459319576,0.488843615994827,0.233706248978628,0.628789214821124,0.707530138381907
SZRD1,44.3382692586802,0.706971825676516,0.171778040038033,16.9852463098754,3.76714136123633e-05,0.000164914933598809
NECAP2,85.9104619347734,1.10557593651408,0.132827862220025,69.1192262815916,9.26873796266753e-17,1.27524406818351e-15
CROCCP2,2.02026789374891,-2.28850988527478,0.703599856618981,13.3870228746055,0.000253371238941157,0.000955627430711324
SDHB,49.0729598659577,-0.219603163778047,0.138883060581121,2.59192444806027,0.107409759089022,0.186318602904802
RCC2,3.6945629052876,-0.0485434958958825,0.430864866695583,0.0876062513223417,0.767242657659814,0.811132543765895
ARHGEF10L,21.1747785066132,0.511543343019137,0.225795485162204,5.17246607746767,0.0229476171806796,0.0519760868769417
UBR4,15.9902755879532,0.000670175684909966,0.215465840328607,0.00827178734449774,0.927532823569421,0.933952208447607
EMC1,1.41842718305343,-1.4619257065233,0.753271796757755,4.54145058054652,0.0330835451605849,0.0706071416379773
MRTO4,2.00594622808186,-0.818205723685584,0.618698945934017,1.803610753577,0.179276584620773,0.280781787823373
AKR7A2,7.09347936361205,-1.61069653551037,0.366708944324745,21.2910873248669,3.94561728108037e-06,2.04085710802024e-05
CAPZB,147.399525684083,-0.379382900048,0.090646710277834,17.6675825399661,2.63072097634301e-05,0.000118816843039851
MINOS1,57.185333526377,-0.441043290324508,0.137898380396166,10.2675158817267,0.00135392978803997,0.0043960930154878
MUL1,5.41013217960132,0.30047507630038,0.387022618315478,0.864744456054709,0.352414386294979,0.469210854502671
CDA,9.50206624974308,-1.42947448630588,0.298112939565299,25.1394947154608,5.33293761971244e-07,3.14638718236356e-06
DDOST,17.8054817501262,-0.195733686950192,0.213182246875289,0.896609694138462,0.343692406283446,0.46045624493852
