gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ISG15,81.3901842107761,5.06747247839049,0.451319856189429,107.672031474107,3.17146684869883e-25,1.80456463690963e-22
IFI6,20.4386856457798,5.0233441359599,0.474929472832696,186.705016767802,1.66566269366487e-42,5.68657243617185e-39
IFI44L,5.55395992099772,4.35990259223513,0.708847993323615,52.7425511885673,3.80262780396385e-13,1.29821713227326e-10
IFI44,3.33025238561282,3.54601734136827,0.734802525434114,29.6622541957986,5.14264986578146e-08,6.05414022130272e-06
GBP1,5.26911837810761,2.97493768898442,0.613757764032371,25.7733638307589,3.83950832843859e-07,3.64113373146927e-05
GBP4,2.69405125947458,3.51147012999771,0.838658179079209,20.6083467261786,5.63499020667186e-06,0.000409316097139952
PSMA5,4.63231511211484,1.74760968453031,0.474073495344952,14.831609522034,0.000117548677630706,0.00612903878317244
S100A8,4.70704192901516,-3.33863452113069,1.02583649167057,10.3585246675992,0.00128878159954057,0.0499988679639943
IFI16,5.83431693769112,2.40903856042436,0.503792027543383,24.683212803623,6.75701785891617e-07,5.76711474258495e-05
CD48,5.29340055005334,1.72423945902636,0.44644422072966,16.0538077205821,6.15676944726497e-05,0.00344577227753486
SELL,9.40884103363707,1.92077062722164,0.375651759682638,27.5403841049916,1.53848352756406e-07,1.64136961346991e-05
CMPK2,3.0505782232328,4.29712006141136,0.905261947840689,25.4271178227661,4.59414551775903e-07,4.23903048584577e-05
RSAD2,8.80521128323555,6.25191277490124,0.847993556027461,69.1455232792057,9.14597304643125e-17,4.46062171150233e-14
EIF2AK2,3.99642674287844,3.99478408553648,0.746499822666252,39.0286757178549,4.17625942977072e-10,8.46391192905076e-08
PNPT1,1.18100154900076,3.39112969405455,0.912275828042369,16.3500856781939,5.2653782003263e-05,0.00299600019598566
TMSB10,36.2728146057032,1.39335735274257,0.245347915453629,32.3915583692295,1.26032784130774e-08,1.72110370008985e-06
IFIH1,1.84162442666826,3.21090801821239,0.883349361393713,15.2788095868097,9.27511874733176e-05,0.00494769615677978
STAT1,4.16772610624692,2.92782479092216,0.56585911582812,33.9995074640603,5.51260251921031e-09,8.96191666694476e-07
SPATS2L,1.04588612935373,3.55586690247872,1.0111839299804,14.0179109963666,0.000181077537143545,0.00909115752658914
SP110,2.27431026816559,2.05912173694249,0.647826919241003,11.1507242839894,0.000839988709064091,0.0341395411041049
SP100,4.74432855464831,2.07078920554584,0.483667263369016,20.1014204742845,7.34421095536997e-06,0.000511696657176185
TREX1,2.5060623037939,4.80213685452577,0.853825449434253,37.6403848750628,8.50649516888187e-10,1.61339858369793e-07
PARP14,2.58563574831477,3.64276197797816,0.821054849884081,24.1690516525981,8.82389125442209e-07,7.34750359575537e-05
PLSCR1,7.35858765604992,3.3829329241359,0.519982413974552,52.887352269289,3.5323683342687e-13,1.29821713227326e-10
TNFSF10,9.50110301280034,4.34430115192053,0.679903799497193,44.3020603097871,2.81419882104193e-11,8.0063956458643e-09
RTP4,1.88192451949409,3.24025595068967,0.83863470633406,17.8071265002027,2.44465886228955e-05,0.00149036881354581
LAP3,2.83148725696392,3.02330041446706,0.755472352410147,18.3368071591163,1.85096275844851e-05,0.00117021978839689
IL8,5.09978495462318,-5.13619425259863,0.940879007174333,31.1917337887174,2.33759357330418e-08,2.95575720713351e-06
CXCL10,28.589121233297,6.78040390132468,1.14922273370228,26.9661304484485,2.07051971688192e-07,2.14204676164693e-05
PLAC8,3.28852555213467,2.10159893166728,0.633077328699027,11.8061986638115,0.000590338418645898,0.0244467639096398
PPM1K,3.09957428468089,2.2935166726655,0.574509924183527,18.3974274931778,1.7929988553288e-05,0.0011549619041684
HERC5,4.00878148216225,3.67171894960512,0.746505058436294,28.481198385739,9.46128141867318e-08,1.07669382544501e-05
ANXA2R,2.18430426718814,2.51852033330274,0.722429702594819,13.9424520465124,0.000188492968373049,0.00932630426124042
C5orf56,1.91499832843615,2.74682727045577,0.819240079723901,12.6050198814198,0.000384712149971071,0.0164175910000155
PSMB8_ENSG00000204264,6.24141358316326,1.38450766451363,0.393275647407137,12.829256926644,0.000341241248427294,0.0149358669503946
PSMB9_ENSG00000240065,14.7662047582971,1.74315146600159,0.309068016536774,32.9144914687509,9.63027241701155e-09,1.36990625131989e-06
CD164,6.17467992803938,1.74798375602582,0.399599229100309,20.4939046321919,5.98214506599461e-06,0.000425480067818867
DYNLT1,6.90560704577288,2.0842880436298,0.433116867603209,25.0615453695972,5.55292730366894e-07,4.86094713198096e-05
NT5C3A,6.97746444539055,1.39760224351472,0.390819198238973,13.3079745789165,0.000264279690061459,0.0122336828551286
SAMD9,5.77744952233695,2.78553085851358,0.516423859037073,33.5247759756222,7.03619662925066e-09,1.0918897860119e-06
SAMD9L,4.72605663962452,4.46543835022875,0.816765991377706,37.2034763817839,1.06423889842941e-09,1.91226926275684e-07
GIMAP7,12.2787836711696,1.57525103907012,0.319938311535844,25.8720733853693,3.64808984663366e-07,3.55845106754495e-05
GIMAP4,3.78004773977208,1.85504170491931,0.55421106208356,12.0524225206966,0.000517251167605418,0.0218011788420358
NUB1,3.20549070169804,3.12866931427187,0.67857825264368,26.5756043318351,2.53423676285135e-07,2.54467185540426e-05
SAT1,40.433200930419,1.30581770025561,0.289997873790911,19.9233993458275,8.06076851779488e-06,0.000550389274395035
IDO1,4.1016610706081,5.51513226360065,1.08251578891704,25.1749301596134,5.23584111954653e-07,4.7039898900347e-05
LY6E,18.6855773346873,3.95388185865496,0.378462574690538,147.364937103945,6.5306258908681e-34,7.4318522638079e-31
DDX58,3.61736109716796,4.83463831025716,0.837839292353591,41.9647657989569,9.29329599211684e-11,2.11515416780579e-08
CHMP5,4.04260122885641,2.31874689280414,0.54076492217011,20.6839216525793,5.41689512419298e-06,0.000402027825086844
VIM,21.3498694476715,-1.01807521473967,0.283467646907408,13.0266506741564,0.000307089279268839,0.0137947736766292
IFIT3,21.3133669599595,5.33124799003221,0.55921253575121,121.507136622894,2.9593489762909e-28,2.52580435126429e-25
IFIT1,16.5758467982102,4.73298470168119,1.0020309673006,18.5678282001544,1.63964500933113e-05,0.00107649001189547
IFITM2,5.53809356914205,2.32869801456977,0.49463573169225,24.0661546026729,9.3082052906981e-07,7.5662411577246e-05
IFITM1,1.38252388810934,2.98576241220705,0.900484220198534,12.9097697267465,0.000326871504238502,0.0144927183827305
